Price,Close,High,Low,Open,Volume
Ticker,SHY,SHY,SHY,SHY,SHY
Date,,,,,
2002-07-30,51.787899017333984,51.864609236413216,51.78150487330977,51.858219969691845,95300
2002-07-31,51.947731018066406,51.97969199129784,51.877410048731626,51.890193462563396,38800
2002-08-01,52.04999923706055,52.069176791403834,51.99246657403069,51.99246657403069,86800
2002-08-02,52.15226364135742,52.19061873357842,52.0371934873938,52.0755485796148,83400
2002-08-05,52.235374450683594,52.24816273454503,52.14587597285846,52.1842310698403,93100
2002-08-06,52.107513427734375,52.1714402060003,52.06915345893438,52.1714402060003,58200
2002-08-07,52.18424987792969,52.22260986603837,52.12671721172117,52.15867817829157,127000
2002-08-08,52.107513427734375,52.177834347017054,52.08194174096789,52.1714402060003,111800
2002-08-09,52.12033462524414,52.13951218489963,52.075585360279966,52.08837365158635,50900
2002-08-12,52.11393356323242,52.14589940995191,52.08197259381637,52.10754429573127,52300
2002-08-13,52.20343780517578,52.216221217688826,52.08836758334433,52.15868366812134,36200
2002-08-14,52.08832931518555,52.235360398930844,52.07554103476426,52.22257699580949,108700
2002-08-15,52.04360580444336,52.12671015904609,51.97328485927862,52.024423374332876,87700
2002-08-16,52.01163101196289,52.13309532857618,51.97966517791681,52.12670118630667,274500
2002-08-19,52.01805877685547,52.05641390066095,51.979698775745334,52.043630485160676,36000
2002-08-20,52.13946533203125,52.14585947193862,52.0755385648566,52.107504387093776,51400
2002-08-21,52.09477615356445,52.1267420126466,52.050026877232625,52.075598589037284,43100
2002-08-22,52.03718185424805,52.10110861942547,52.024393574832835,52.10110861942547,47700
2002-08-23,52.101131439208984,52.113914846923656,52.062776338763285,52.08834803149431,60900
2002-08-26,52.09477615356445,52.1331361599241,52.069204441759794,52.09477615356445,49700
2002-08-27,52.056396484375,52.06917989559838,52.00525308487541,52.037218928888414,54700
2002-08-28,52.09477615356445,52.12034786536911,52.075598589037284,52.10756444811944,50600
2002-08-29,52.15226364135742,52.19061873357842,52.13308609524693,52.19061873357842,53700
2002-08-30,52.17149353027344,52.18427694807229,52.11395595691481,52.18427694807229,143800
2002-09-03,52.29502868652344,52.365464405916626,52.25661097967727,52.26301555923924,83000
2002-09-04,52.27586364746094,52.333495141296126,52.250250193008284,52.295072516983694,49500
2002-09-05,52.33345413208008,52.33345413208008,52.275822683405686,52.307840697698474,49000
2002-09-06,52.23099899291992,52.25661242661418,52.205385559225654,52.21819471870427,33700
2002-09-09,52.16059494018555,52.23103070429317,52.154190356557784,52.19901267142028,65200
2002-09-10,52.19257736206055,52.21178621457171,52.13494591926446,52.1477550777803,51000
2002-09-11,52.16059494018555,52.16059494018555,52.09656375970569,52.122177208950816,24700
2002-09-12,52.19902038574219,52.21823413946502,52.16060264882983,52.173411817978376,50100
2002-09-13,52.237430572509766,52.243830270293905,52.19900795947747,52.21822170862636,95100
2002-09-16,52.218177795410156,52.25659549086935,52.2117732177465,52.25659549086935,39000
2002-09-17,52.25663375854492,52.263038340898675,52.17339372900597,52.19900228789107,28800
